codigo1,1100205,1302603,1501402,1506807,1600303,1709500,1721000,2304400,2312908,2408102,2504009,2506301,2507507,2510808,2611606,2704302,2800308,2910800,2927408,3106200,3304557,3509502,3543402,3550308,4101408,4104303,4104808,4106902,4113700,4115200,4127700,4204202,4205407,4209300,4218707,4314902,5208707,maximo
1100015,0.14074487810601594,0.3652252610666924,0.6438954374837665,0.43691367291318794,0.6314124143807173,0.4769355846819327,0.5099510370003784,0.9103210984273619,0.8529653836634389,0.9999419227111226,0.9606849497165029,0.9821288866188304,1.0,0.9157205762915499,0.9909029056191839,0.953749442895729,0.8977102304042662,0.8252490179048574,0.8427253056127588,0.6935901814410845,0.753492129695703,0.648575158866519,0.594376050771904,0.6750379381386671,0.5500318554555917,0.5431973417981849,0.5493793317199253,0.6495015949763208,0.5564873439320984,0.5334440676200733,0.5321794724945152,0.6257073358808911,0.7218248384331566,0.6956502603164352,0.7350263774454041,0.7420985028778794,0.4818690843840948,1.0
1100023,0.05561311960520987,0.279541968767784,0.6035264215994286,0.3786849898556262,0.5768902179056685,0.49896819351339716,0.5223411003771692,0.8963004124691002,0.8376548301268487,0.9950477630022938,0.9608903629836094,0.9810195622803023,1.0,0.9146603456167056,0.9939831567136214,0.9621709772133288,0.9118485981637334,0.8447673587088235,0.8645973608196499,0.7471881244653685,0.8141277637236394,0.7157045062465512,0.6592209251504463,0.7429210342387391,0.627113756801719,0.622612602606737,0.6310870100491698,0.7248803302596861,0.6328332450169891,0.6113389610986435,0.6143297556337123,0.7071775398510343,0.797899726325032,0.7745193371338002,0.8124179524022558,0.8224194137356473,0.5337209104303161,1.0
1100031,0.21474589165100474,0.41472157508320723,0.6561709366774328,0.46011834137692226,0.6548769652119968,0.44370637290167186,0.4830397733605859,0.9124724705907832,0.8538948164932368,1.0,0.9563944889028346,0.9793886024831651,0.9973515373384196,0.9104040495535789,0.9862556906630133,0.9448879042567258,0.8838116802589102,0.8059274395838778,0.8230653280110483,0.6573989136184711,0.7197261075129632,0.6098426389992799,0.5525838355832943,0.6378505598001368,0.5092326469276722,0.5037484380525539,0.5129302239924678,0.6136290649470711,0.5156299218569222,0.4921765405319574,0.4951480623559511,0.5944215427554455,0.6908356936912906,0.6656440477380492,0.7060326844196224,0.7176027484054059,0.436314268650785,1.0
1100049,0.1376111637001146,0.33071777565642674,0.6152065852511995,0.3982584160003374,0.6007366664316476,0.4614256570927763,0.49131827530252403,0.9005598183109454,0.840065966246406,0.9978753602717091,0.9588779949366458,0.9807889099271602,1.0,0.9112025944291048,0.9918330356213564,0.9553699292998101,0.899421502853289,0.8261975999837492,0.8458543098917575,0.7108900729366856,0.7804864436616543,0.6764936359888798,0.6167955775370305,0.7053100952543804,0.5849501032891649,0.5814560470062967,0.5924141411927966,0.6879499651231923,0.5907006811140717,0.5685953958145343,0.5749713253361031,0.6736373862678336,0.7658441585595807,0.742914943702808,0.7821439010544726,0.7958977750054671,0.4862944357032637,1.0
1100056,0.18851767897613625,0.3979670133840575,0.652871213726281,0.4529835013563213,0.6476086858405896,0.45633471111014556,0.49349964152333087,0.9120887211921974,0.8540923202000331,1.0,0.957946792355136,0.9803594646915221,0.9982218933336202,0.9124596856069305,0.9877983029878172,0.9479128870477365,0.8886473754611784,0.812759155590646,0.8299057807407973,0.6694076143488129,0.7302598373236597,0.6220744656685822,0.5662741517123507,0.6493745929283554,0.5216428352881701,0.5154033654456559,0.5231276816477447,0.6240821223158785,0.5281208674599418,0.5047214617091325,0.5055495642268214,0.6024724223288617,0.6991777397731895,0.6733669024389268,0.7134394555155409,0.7228974963787433,0.4524764844429999,1.0
1100064,0.20922771924167397,0.4050751450547067,0.6494103103305353,0.45065345503335563,0.6471797935789501,0.4416755973852016,0.48007284014063073,0.9105804713373702,0.8513202456956397,1.0,0.9566497777036624,0.9796839411970065,0.9979555043205975,0.9100694910354804,0.987166334680904,0.9461470917134751,0.885311893137874,0.8074778879202327,0.8251450565168915,0.6635301356281256,0.7280209026784192,0.6185972688034013,0.5601865416583385,0.6470789781074402,0.5197572252909637,0.5149874811554337,0.525112261930031,0.6246947456933448,0.5259894646793593,0.5027866502582358,0.5073132467387292,0.6074154098355413,0.7029141600186326,0.6784087089791518,0.7187072726825665,0.7315323325430061,0.43967596066818593,1.0
1100072,0.18580133465007753,0.3903753902017899,0.6467703480327226,0.44465235918871115,0.6410276446473746,0.45302646078367276,0.48954334227059404,0.9103256680040622,0.8516128852623911,1.0,0.9580136744602927,0.9805307850185929,0.998699184550614,0.9119071381099516,0.9884913339784875,0.9487683910007143,0.8895245458403531,0.8134548273061176,0.8311026538860514,0.6738201838687458,0.7368984593345635,0.6289206096650642,0.5718472919442892,0.6567597104224289,0.5301007590193906,0.5246265291496894,0.5334299662615921,0.6333279384232452,0.5364160279226177,0.5132358983684612,0.515802907049369,0.6138436409624206,0.7096634011521649,0.6845773760360016,0.7246113502057714,0.7355334965841605,0.45377946471235825,1.0
1100080,0.10291471830784416,0.3507964627778511,0.6484829512233267,0.44140803581814475,0.6291725614429391,0.5089070593306404,0.5386015941927547,0.9115930799557809,0.8568358415814878,0.9988803105823376,0.9628479422741452,0.9828626783800769,1.0,0.9200319081043505,0.9919925274295894,0.9577744172373329,0.9056201765881977,0.8377785518441333,0.8544822041424337,0.7124319523476151,0.7664670430170147,0.6656245727431678,0.6160985073382972,0.6898934115305203,0.5671377744453261,0.5583175103276492,0.560713542746855,0.6607578743648296,0.5737941172573571,0.5510136999627717,0.5442550212387383,0.6307149523582694,0.7268949619875893,0.6991515499767467,0.7374415212573996,0.7388666466166367,0.5140672203725358,1.0
1100098,0.1584027494870367,0.3374092912631606,0.6126372516928487,0.39638252521704037,0.6006761450454879,0.4501776814947884,0.48091040327465245,0.8996358977737468,0.8381364218406953,0.9981065237077642,0.9580735644347461,0.9804750917146616,1.0,0.9095474480659311,0.9915338494617081,0.9541670046140229,0.896983354504218,0.8222468665082682,0.842298365471718,0.7064344731157206,0.7786501513989952,0.6737335220327912,0.6121914210591081,0.70338823275832,0.5832507451775921,0.5807486011508077,0.5933289333101501,0.688025571078652,0.588836790257354,0.5668550286042249,0.5757193129314773,0.6766447886810079,0.7681406454333353,0.7460789034446093,0.7855112672195123,0.8015939431956447,0.4768732413277562,1.0
